,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2881,"Yo Love - From ""Queen & Slim: The Soundtrack""",0.703,0.573,0,-9.032,1,0.0724,0.565,3.13e-06,0.0987,0.491,147.038,audio_features,3Vj8RQkFwOmDvUrwu6MtQZ,spotify:track:3Vj8RQkFwOmDvUrwu6MtQZ,https://api.spotify.com/v1/tracks/3Vj8RQkFwOmDvUrwu6MtQZ,https://api.spotify.com/v1/audio-analysis/3Vj8RQkFwOmDvUrwu6MtQZ,143830,4
2882,Cherry Lady,0.838,0.549,9,-7.145,0,0.0755,0.877,0.000964,0.115,0.654,114.445,audio_features,4j5WelE5mkf9A2jmts729h,spotify:track:4j5WelE5mkf9A2jmts729h,https://api.spotify.com/v1/tracks/4j5WelE5mkf9A2jmts729h,https://api.spotify.com/v1/audio-analysis/4j5WelE5mkf9A2jmts729h,135597,4
2883,Down,0.625,0.784,9,-5.029,0,0.24,0.142,0.0,0.119,0.413,181.851,audio_features,0eu0G2tueICibVWy0sHaRb,spotify:track:0eu0G2tueICibVWy0sHaRb,https://api.spotify.com/v1/tracks/0eu0G2tueICibVWy0sHaRb,https://api.spotify.com/v1/audio-analysis/0eu0G2tueICibVWy0sHaRb,168791,4
2884,Treppenhaus,0.624,0.713,6,-6.071,1,0.167,0.0696,1.99e-06,0.084,0.233,161.714,audio_features,0psIeufUtT83Ot2dkLjQ0v,spotify:track:0psIeufUtT83Ot2dkLjQ0v,https://api.spotify.com/v1/tracks/0psIeufUtT83Ot2dkLjQ0v,https://api.spotify.com/v1/audio-analysis/0psIeufUtT83Ot2dkLjQ0v,188747,4
2885,Nada,0.735,0.906,10,-3.658,0,0.11,0.0342,0.0,0.292,0.71,92.023,audio_features,13dOhN3ZhJeLn3lVYtlk5k,spotify:track:13dOhN3ZhJeLn3lVYtlk5k,https://api.spotify.com/v1/tracks/13dOhN3ZhJeLn3lVYtlk5k,https://api.spotify.com/v1/audio-analysis/13dOhN3ZhJeLn3lVYtlk5k,190000,4
2886,Ella También,0.401,0.307,9,-10.151,0,0.0292,0.919,0.000509,0.159,0.22,136.566,audio_features,4y1ze4JPCe7XVv28VlZ4k0,spotify:track:4y1ze4JPCe7XVv28VlZ4k0,https://api.spotify.com/v1/tracks/4y1ze4JPCe7XVv28VlZ4k0,https://api.spotify.com/v1/audio-analysis/4y1ze4JPCe7XVv28VlZ4k0,244213,4
2887,The Demon,0.645,0.905,11,-5.09,1,0.0479,0.035,0.00559,0.187,0.115,104.963,audio_features,1NJBKa0n6PGbb0V7R7s9Qm,spotify:track:1NJBKa0n6PGbb0V7R7s9Qm,https://api.spotify.com/v1/tracks/1NJBKa0n6PGbb0V7R7s9Qm,https://api.spotify.com/v1/audio-analysis/1NJBKa0n6PGbb0V7R7s9Qm,274286,4
2888,Ærlighet,0.355,0.0886,2,-26.31,1,0.0456,0.989,0.937,0.108,0.395,94.866,audio_features,7h79rwHdJhHy4srfV43xVB,spotify:track:7h79rwHdJhHy4srfV43xVB,https://api.spotify.com/v1/tracks/7h79rwHdJhHy4srfV43xVB,https://api.spotify.com/v1/audio-analysis/7h79rwHdJhHy4srfV43xVB,117000,4
2889,Everybody Wants to Rule the World,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,audio_features,4RvWPyQ5RL0ao9LPZeSouE,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,https://api.spotify.com/v1/tracks/4RvWPyQ5RL0ao9LPZeSouE,https://api.spotify.com/v1/audio-analysis/4RvWPyQ5RL0ao9LPZeSouE,251489,4
2890,James - Live,0.502,0.662,2,-7.617,0,0.05,0.103,0.0111,0.906,0.152,108.157,audio_features,3MIjHrd2tz7pWmXLLxpZqs,spotify:track:3MIjHrd2tz7pWmXLLxpZqs,https://api.spotify.com/v1/tracks/3MIjHrd2tz7pWmXLLxpZqs,https://api.spotify.com/v1/audio-analysis/3MIjHrd2tz7pWmXLLxpZqs,279093,4
2891,Inner Meet Me,0.518,0.729,2,-11.856,1,0.174,0.469,0.803,0.302,0.369,90.661,audio_features,14v8jznoR89bjfgmVWvCrh,spotify:track:14v8jznoR89bjfgmVWvCrh,https://api.spotify.com/v1/tracks/14v8jznoR89bjfgmVWvCrh,https://api.spotify.com/v1/audio-analysis/14v8jznoR89bjfgmVWvCrh,380027,4
2892,The Byte of Love,0.574,0.871,1,-4.718,0,0.0375,0.000211,5.45e-06,0.403,0.615,130.011,audio_features,6ra4jzhYGiZNYoIEdOPL8T,spotify:track:6ra4jzhYGiZNYoIEdOPL8T,https://api.spotify.com/v1/tracks/6ra4jzhYGiZNYoIEdOPL8T,https://api.spotify.com/v1/audio-analysis/6ra4jzhYGiZNYoIEdOPL8T,306991,4
2893,Procura,0.805,0.757,8,-7.46,1,0.0355,0.279,0.000839,0.101,0.973,102.14,audio_features,2q9udNV9NK0BL3q9p6TLxf,spotify:track:2q9udNV9NK0BL3q9p6TLxf,https://api.spotify.com/v1/tracks/2q9udNV9NK0BL3q9p6TLxf,https://api.spotify.com/v1/audio-analysis/2q9udNV9NK0BL3q9p6TLxf,271031,4
2894,Viento Helado,0.575,0.696,2,-7.213,1,0.0265,0.187,1.21e-05,0.249,0.725,112.042,audio_features,2bWQKPzPvyxKZLvf69gXEK,spotify:track:2bWQKPzPvyxKZLvf69gXEK,https://api.spotify.com/v1/tracks/2bWQKPzPvyxKZLvf69gXEK,https://api.spotify.com/v1/audio-analysis/2bWQKPzPvyxKZLvf69gXEK,178013,4
